Job Title,Company Name,Rating,Salary Estimate Average,Salary Estimate Min,Salary Estimate Max,Location,State,Size,Founded,Type of ownership,Industry,Sector,Revenue (millions),Easy Apply,Competitors
Data Scientist,Takeda,3.7,162500.0,114000,211000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,"Novartis, Baxter, Pfizer"
Data Scientist,Wondfo USA,3.8,162500.0,114000,211000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Private,0,0,0.5,0,0
Data Scientist,Neurocrine Biosciences,4.3,162500.0,114000,211000.0,"San Diego, CA", CA,"Mid-Market(501-5,000 Employees)",1992,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,100.0,0,0
Data Scientist,Poseida Therapeutics,4.1,162500.0,114000,211000.0,"San Diego, CA", CA,SMB(51-500 Employees),2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,J&J Family of Companies,4.0,162500.0,114000,211000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1887,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,"Abbott, Novartis, Covidien"
Data Scientist,Vertex Pharmaceuticals,3.3,162500.0,114000,211000.0,"San Diego, CA", CA,VSB (<50 Employees),1989,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,500.0,0,Biogen
Data Scientist,BioPhase Solutions,4.9,162500.0,114000,211000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,AnaptysBio Inc,3.8,162500.0,114000,211000.0,"San Diego, CA", CA,SMB(51-500 Employees),2005,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,1.0,0,0
Data Scientist,"AveXis, Inc.",3.3,162500.0,114000,211000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,100.0,0,0
Data Scientist,BioPhase Solutions,4.9,162500.0,114000,211000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Epic Sciences,2.9,162500.0,114000,211000.0,"San Diego, CA", CA,SMB(51-500 Employees),2008,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Vividion Therapeutics,5.0,112000.0,75000,149000.0,"San Diego, CA", CA,SMB(51-500 Employees),2016,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Element Biosciences,0.0,112000.0,75000,149000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Public,0,0,0.0,0,0
Data Scientist,Bristol-Myers Squibb,3.8,112000.0,75000,149000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1858,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Takeda,3.7,112000.0,75000,149000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,"Novartis, Baxter, Pfizer"
Data Scientist,Gossamer Bio,0.0,112000.0,75000,149000.0,"San Diego, CA", CA,SMB(51-500 Employees),0,Company - Public,0,0,0.0,0,0
Data Scientist,BD,3.6,112000.0,75000,149000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1897,Company - Public,Health Care Products Manufacturing,Manufacturing,0.0,0,"Abbott, Siemens, Baxter"
Data Scientist,Pfizer,4.1,112000.0,75000,149000.0,"La Jolla, CA", CA,"Enterprise(5,000+ Employees)",1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Pfizer,4.1,112000.0,75000,149000.0,"La Jolla, CA", CA,"Enterprise(5,000+ Employees)",1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,BroadPharm,4.0,112000.0,75000,149000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Private,0,0,0.0,0,0
Data Scientist,BioLegend,2.9,112000.0,75000,149000.0,"San Diego, CA", CA,"Mid-Market(501-5,000 Employees)",2002,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,50.0,0,"BD, Abcam, Bio-Techne"
Data Scientist,"BlueNalu, Inc.",0.0,112000.0,75000,149000.0,"San Diego, CA", CA,0,0,0,0,0,0.0,0,0
Data Scientist,UC San Diego,4.3,112000.0,75000,149000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1960,College / University,Colleges & Universities,Education,0.0,0,0
Data Scientist,Takeda,3.7,161500.0,112000,211000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,"Novartis, Baxter, Pfizer"
Data Scientist,"Fate Therapeutics, Inc.",4.2,161500.0,112000,211000.0,"San Diego, CA", CA,SMB(51-500 Employees),0,Company - Public,Accounting,Accounting & Legal,0.5,0,0
Data Scientist,Pfizer,4.1,161500.0,112000,211000.0,"La Jolla, CA", CA,"Enterprise(5,000+ Employees)",1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Pfizer,4.1,161500.0,112000,211000.0,"La Jolla, CA", CA,"Enterprise(5,000+ Employees)",1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Hologic,3.7,161500.0,112000,211000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1985,Company - Public,Health Care Products Manufacturing,Manufacturing,500.0,0,"GE Healthcare, Illumina, Boston Scientific"
Data Scientist,Infotree Service Inc,3.7,161500.0,112000,211000.0,"San Diego, CA", CA,SMB(51-500 Employees),2004,Company - Private,Advertising & Marketing,Business Services,0.5,0,0
Data Scientist,Carma Search,0.0,161500.0,112000,211000.0,"San Diego, CA", CA,0,0,0,0,0,0.0,0,0
Data Scientist,Abzena,3.4,161500.0,112000,211000.0,"San Diego, CA", CA,SMB(51-500 Employees),2001,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,1.0,0,0
Data Scientist,UC San Diego,4.3,161500.0,112000,211000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1960,College / University,Colleges & Universities,Education,0.0,0,0
Data Scientist,Neurocrine Biosciences,4.3,161500.0,112000,211000.0,"San Diego, CA", CA,"Mid-Market(501-5,000 Employees)",1992,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,100.0,0,0
Data Scientist,Pfizer,4.1,161500.0,112000,211000.0,"La Jolla, CA", CA,"Enterprise(5,000+ Employees)",1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Pfizer,4.1,161500.0,112000,211000.0,"La Jolla, CA", CA,"Enterprise(5,000+ Employees)",1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,U.S. Navy,3.8,161500.0,112000,211000.0,"San Diego, CA", CA,VSB (<50 Employees),1775,Government,Federal Agencies,Government,500.0,0,0
Data Scientist,Element Biosciences,0.0,161500.0,112000,211000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Public,0,0,0.0,0,0
Data Scientist,Laboratory Corporation of America,3.0,161500.0,112000,211000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1995,Company - Public,Research & Development,Business Services,1000.0,0,0
Data Scientist,"Fate Therapeutics, Inc.",4.2,161500.0,112000,211000.0,"San Diego, CA", CA,SMB(51-500 Employees),0,Company - Public,Accounting,Accounting & Legal,0.5,0,0
Data Scientist,INVIVOSCRIBE INC,3.2,161500.0,112000,211000.0,"San Diego, CA", CA,SMB(51-500 Employees),1995,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,2.5,0,0
Data Scientist,Pfizer,4.1,161500.0,112000,211000.0,"La Jolla, CA", CA,"Enterprise(5,000+ Employees)",1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,"Locana, Inc.",0.0,161500.0,112000,211000.0,"San Diego, CA", CA,0,0,0,0,0,0.0,0,0
Data Scientist,PETCO,2.9,161500.0,112000,211000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1965,Company - Private,Pet & Pet Supplies Stores,Retail,500.0,0,"PetSmart, Walmart, Costco Wholesale"
Data Scientist,J&J Family of Companies,4.0,94500.0,62000,127000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1887,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,"Abbott, Novartis, Covidien"
Data Scientist,Pfizer,4.1,94500.0,62000,127000.0,"La Jolla, CA", CA,"Enterprise(5,000+ Employees)",1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,NantKwest,2.4,94500.0,62000,127000.0,"San Diego, CA", CA,SMB(51-500 Employees),2015,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Wondfo USA,3.8,94500.0,62000,127000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Private,0,0,0.5,0,0
Data Scientist,Element Biosciences,0.0,94500.0,62000,127000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Public,0,0,0.0,0,0
Data Scientist,Beckman Coulter Life Sciences,3.4,94500.0,62000,127000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1935,Subsidiary or Business Segment,Health Care Products Manufacturing,Manufacturing,500.0,0,"Abbott, Roche, Thermo Fisher Scientific"
Data Scientist,"BD (Becton, Dickinson and Company)",4.0,94500.0,62000,127000.0,"San Diego, CA", CA,Unknown,0,Company - Private,0,0,0.0,0,0
Data Scientist,UC San Diego,4.3,94500.0,62000,127000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1960,College / University,Colleges & Universities,Education,0.0,0,0
Data Scientist,Element Biosciences,0.0,94500.0,62000,127000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Public,0,0,0.0,0,0
Data Scientist,Level Up Talent,0.0,94500.0,62000,127000.0,"San Diego, CA", CA,0,0,0,0,0,0.0,0,0
Data Scientist,"CTI Clinical Trial Services, Inc",4.0,132000.0,86000,178000.0,"San Diego, CA", CA,"Mid-Market(501-5,000 Employees)",1999,Company - Private,Health Care Services & Hospitals,Health Care,0.0,0,"Medpace, INC Research, inVentiv Health"
Data Scientist,"AveXis, Inc.",3.3,132000.0,86000,178000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,100.0,0,0
Data Scientist,NantKwest,2.4,132000.0,86000,178000.0,"San Diego, CA", CA,SMB(51-500 Employees),2015,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,J&J Family of Companies,4.0,132000.0,86000,178000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1887,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,"Abbott, Novartis, Covidien"
Data Scientist,BioDuro,3.2,132000.0,86000,178000.0,"San Diego, CA", CA,"Mid-Market(501-5,000 Employees)",2005,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,1.0,0,0
Data Scientist,"Lassogen, Inc.",0.0,132000.0,86000,178000.0,"San Diego, CA", CA,0,0,0,0,0,0.0,0,0
Data Scientist,Accelrys,3.5,132000.0,86000,178000.0,"San Diego, CA", CA,"Mid-Market(501-5,000 Employees)",1993,Company - Public,Computer Hardware & Software,Information Technology,50.0,0,"ID Business Solutions, Tripos LP"
Data Scientist,"Fate Therapeutics, Inc.",4.2,132000.0,86000,178000.0,"San Diego, CA", CA,SMB(51-500 Employees),0,Company - Public,Accounting,Accounting & Legal,0.5,0,0
Data Scientist,Kelly,3.4,132000.0,86000,178000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1946,Company - Public,Staffing & Outsourcing,Business Services,1000.0,0,"Adecco, ManpowerGroup, Allegis Corporation"
Data Scientist,NantKwest,2.4,132000.0,86000,178000.0,"San Diego, CA", CA,SMB(51-500 Employees),2015,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Gossamer Bio,0.0,132000.0,86000,178000.0,"San Diego, CA", CA,SMB(51-500 Employees),0,Company - Public,0,0,0.0,0,0
Data Scientist,Arrowhead Pharmaceuticals,3.5,132000.0,86000,178000.0,"San Diego, CA", CA,SMB(51-500 Employees),2004,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Mirati Therapeutics Inc,0.0,132000.0,86000,178000.0,"San Diego, CA", CA,Unknown,0,Company - Private,0,0,0.0,0,0
Data Scientist,Wood,3.4,132000.0,86000,178000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1848,Company - Public,Oil & Gas Services,"Oil, Gas, Energy & Utilities",0.0,0,0
Data Scientist,UC San Diego,4.3,132000.0,86000,178000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1960,College / University,Colleges & Universities,Education,0.0,0,0
Data Scientist,Pfizer,4.1,139500.0,110000,169000.0,"La Jolla, CA", CA,"Enterprise(5,000+ Employees)",1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Pfizer,4.1,139500.0,110000,169000.0,"La Jolla, CA", CA,"Enterprise(5,000+ Employees)",1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Fate Therapeutics,4.2,139500.0,110000,169000.0,"San Diego, CA", CA,SMB(51-500 Employees),0,Company - Public,Accounting,Accounting & Legal,0.5,0,0
Data Scientist,Absorption,3.1,139500.0,110000,169000.0,"San Diego, CA", CA,SMB(51-500 Employees),1996,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Ferring Pharmaceuticals,3.1,139500.0,110000,169000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1980,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,50.0,0,0
Data Scientist,Pfizer,4.1,139500.0,110000,169000.0,"La Jolla, CA", CA,"Enterprise(5,000+ Employees)",1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,TuSimple,3.6,139500.0,110000,169000.0,"San Diego, CA", CA,VSB (<50 Employees),2015,Company - Private,Computer Hardware & Software,Information Technology,0.0,0,0
Data Scientist,Parkland Center for Clinical Innovation,4.3,62000.0,12000,112000.0,"Dallas, TX", TX,VSB (<50 Employees),2012,Nonprofit Organization,IT Services,Information Technology,0.0,0,0
Data Scientist,Cytracom,5.0,62000.0,12000,112000.0,"Allen, TX", TX,VSB (<50 Employees),2008,Company - Private,Enterprise Software & Network Solutions,Information Technology,0.0,0,"RingCentral, Nextiva, 8x8"
Data Scientist,40K INC,4.0,62000.0,12000,112000.0,"Dallas, TX", TX,VSB (<50 Employees),0,Unknown,0,0,0.0,0,0
Data Scientist,Thrivent,3.3,62000.0,12000,112000.0,"Dallas, TX", TX,"Enterprise(5,000+ Employees)",1902,Nonprofit Organization,Insurance Carriers,Insurance,1000.0,0,"Northwestern Mutual, State Farm"
Data Scientist,Vinli,4.6,62000.0,12000,112000.0,"Dallas, TX", TX,VSB (<50 Employees),2014,Company - Private,Computer Hardware & Software,Information Technology,0.0,0,"Automatic, Mojio, Verizon Telematics"
Data Scientist,HHS Technology Group,5.0,62000.0,12000,112000.0,"Dallas, TX", TX,SMB(51-500 Employees),0,Company - Private,0,0,0.0,0,0
Data Scientist,Lennox International,3.3,62000.0,12000,112000.0,"Richardson, TX", TX,"Enterprise(5,000+ Employees)",1895,Company - Public,Consumer Products Manufacturing,Manufacturing,500.0,0,"Trane, Carrier, Goodman"
Data Scientist,PriceSenz,5.0,62000.0,12000,112000.0,"Dallas, TX", TX,Unknown,0,Company - Public,0,0,0.0,0,0
Data Scientist,"Onica, a Rackspace Company",4.3,62000.0,12000,112000.0,"Dallas, TX", TX,VSB (<50 Employees),2017,Company - Private,IT Services,Information Technology,0.0,0,"Cloudreach, CenturyLink, Cloud Technology Partners"
Data Scientist,Ateroz,5.0,62000.0,12000,112000.0,"Dallas, TX", TX,Unknown,0,Company - Public,Staffing & Outsourcing,Business Services,0.0,0,0
Data Scientist,Amazon,3.9,62000.0,12000,112000.0,"Dallas, TX", TX,"Enterprise(5,000+ Employees)",1994,Company - Public,Internet,Information Technology,0.0,0,"Google, Microsoft, Walmart"
Data Scientist,CGI,3.5,62000.0,12000,112000.0,"Dallas, TX", TX,"Enterprise(5,000+ Employees)",1976,Company - Public,Consulting,Business Services,0.0,0,"IBM, Accenture, Booz Allen Hamilton"
Data Scientist,Solekai Systems Corp,4.2,62000.0,12000,112000.0,"Dallas, TX", TX,VSB (<50 Employees),2002,Company - Private,Computer Hardware & Software,Information Technology,2.5,0,0
Data Scientist,Predictive Research Inc,3.9,62000.0,12000,112000.0,"Plano, TX", TX,VSB (<50 Employees),0,Company - Private,Consulting,Business Services,0.0,0,0
Data Scientist,Kubota Tractor Corporation,3.6,62000.0,12000,112000.0,"Grapevine, TX", TX,VSB (<50 Employees),1971,Subsidiary or Business Segment,Industrial Manufacturing,Manufacturing,500.0,0,0
Data Scientist,"Six Flags, Inc.",3.5,62000.0,12000,112000.0,"Grand Prairie, TX", TX,VSB (<50 Employees),1961,Company - Public,"Museums, Zoos & Amusement Parks","Arts, Entertainment & Recreation",200.0,0,"Cedar Fair, SeaWorld Parks & Entertainment, Herschend Entertainment"
Data Scientist,Kairos Technologies,4.0,62000.0,12000,112000.0,"Irving, TX", TX,SMB(51-500 Employees),2003,Company - Private,IT Services,Information Technology,1.0,0,0
Data Scientist,Infosys,3.1,62000.0,12000,112000.0,"Richardson, TX", TX,"Enterprise(5,000+ Employees)",1981,Company - Public,IT Services,Information Technology,0.0,0,"Tata Consultancy Services, Accenture, Cognizant Technology Solutions"
Data Scientist,GradTests (gradtests.com),0.0,62000.0,12000,112000.0,"Dallas, TX", TX,0,0,0,0,0,0.0,0,0
Data Scientist,Credera Experienced Hiring Job Board,0.0,62000.0,12000,112000.0,"Dallas, TX", TX,0,0,0,0,0,0.0,0,0
Data Scientist,Cottonwood Financial,2.5,62000.0,12000,112000.0,"Dallas, TX", TX,VSB (<50 Employees),1996,Company - Private,Lending,Finance,0.0,0,0
Data Scientist,HMS,3.5,62000.0,12000,112000.0,"Irving, TX", TX,VSB (<50 Employees),0,Company - Private,0,0,0.0,0,0
Data Scientist,CyberCoders,4.2,62000.0,12000,112000.0,"Addison, TX", TX,VSB (<50 Employees),1999,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,50.0,0,0
Data Scientist,Bits and Binaries Inc,0.0,62000.0,12000,112000.0,"Irving, TX", TX,VSB (<50 Employees),0,Company - Public,0,0,0.5,0,0
Data Scientist,Parkland,3.6,61500.0,12000,111000.0,"Dallas, TX", TX,"Enterprise(5,000+ Employees)",1894,Hospital,Health Care Services & Hospitals,Health Care,100.0,0,0
Data Scientist,Goldman Sachs,4.0,61500.0,12000,111000.0,"Dallas, TX", TX,"Enterprise(5,000+ Employees)",1869,Company - Public,Investment Banking & Asset Management,Finance,0.0,0,"J.P. Morgan, Merrill Lynch, Morgan Stanley"
Data Scientist,Atos,3.4,61500.0,12000,111000.0,"Irving, TX", TX,"Enterprise(5,000+ Employees)",1919,Company - Public,IT Services,Information Technology,0.0,0,"Accenture, Capgemini"
Data Scientist,J.P. Morgan,3.9,61500.0,12000,111000.0,"Lewisville, TX", TX,"Enterprise(5,000+ Employees)",1799,Company - Public,Investment Banking & Asset Management,Finance,0.0,0,0
Data Scientist,MSYS Inc.,4.4,61500.0,12000,111000.0,"Dallas, TX", TX,SMB(51-500 Employees),0,Company - Private,IT Services,Information Technology,0.0,0,0
Data Scientist,HMS Holdings,3.8,61500.0,12000,111000.0,"Irving, TX", TX,VSB (<50 Employees),1974,Company - Public,Health Care Services & Hospitals,Health Care,100.0,0,0
Data Scientist,Cash Store,2.2,61500.0,12000,111000.0,"Irving, TX", TX,VSB (<50 Employees),1996,Company - Private,Lending,Finance,0.0,0,0
Data Scientist,Atos Healthcare,0.0,61500.0,12000,111000.0,"Irving, TX", TX,0,0,0,0,0,0.0,0,0
Data Scientist,Goldman Sachs,4.0,61500.0,12000,111000.0,"Dallas, TX", TX,"Enterprise(5,000+ Employees)",1869,Company - Public,Investment Banking & Asset Management,Finance,0.0,0,"J.P. Morgan, Merrill Lynch, Morgan Stanley"
Data Scientist,Humana,3.6,61500.0,12000,111000.0,"Irving, TX", TX,"Enterprise(5,000+ Employees)",1961,Company - Public,Insurance Carriers,Insurance,0.0,0,"Cigna, Aetna, UnitedHealth Group"
Data Scientist,"Health Management Systems, Inc.",2.5,61500.0,12000,111000.0,"Irving, TX", TX,VSB (<50 Employees),1983,Company - Private,Consulting,Business Services,0.0,0,0
Data Scientist,Prudent Technologies and Consulting,4.2,61500.0,12000,111000.0,"Grapevine, TX", TX,SMB(51-500 Employees),1998,Company - Private,IT Services,Information Technology,5.0,0,0
Data Scientist,UT Dallas,4.3,61500.0,12000,111000.0,"Richardson, TX", TX,VSB (<50 Employees),1969,College / University,Colleges & Universities,Education,50.0,0,0
Data Scientist,CGI,3.5,61500.0,12000,111000.0,"Arlington, TX", TX,"Enterprise(5,000+ Employees)",1976,Company - Public,Consulting,Business Services,0.0,0,"IBM, Accenture, Booz Allen Hamilton"
Data Scientist,IBM,3.7,61500.0,12000,111000.0,"Dallas, TX", TX,"Enterprise(5,000+ Employees)",1911,Company - Public,IT Services,Information Technology,0.0,0,"Amazon, Accenture, Microsoft"
